Cloud_Top_Height,Cloud_Base_Height,Optical_Thickness,Rainfall,Humidity,Temperature,Pressure,cloud_burst,source_type
17209.992764450308,2259.240843730522,95.80224402233894,113.86,87.51268811007512,20.7390006608229,944.6588660985082,1,actual_based
15529.263464759144,1691.0761425145454,87.52863758393946,113.86,84.74232025084663,17.716884749893858,985.3172356410998,1,actual_based
13800.358174772866,2950.579535199264,83.19169084094567,113.86,85.98595648111963,18.23528819705593,987.5057164728807,1,actual_based
16771.132570660084,4743.27124569889,56.38297786078718,113.86,79.33951180783973,2.46,800.69,1,actual_based
17478.090732484034,3444.1764429701834,67.02972518932178,113.86,70.0,2.46,801.4298939989062,0,actual_based
15349.103600641072,4817.461498882694,78.51094293916995,113.86,80.65984393826822,3.583946791709184,805.7732295315735,1,actual_based
14443.002148398084,3519.067781608564,55.55997204139549,113.86,73.70461263407938,2.46,800.69,1,actual_based
14922.381265668197,4057.192763017694,54.41702499753627,113.86,74.08732835648456,2.46,800.69,1,actual_based
14930.507089231389,4946.76748377133,98.0325047236846,113.86,78.09889184145842,2.46,800.69,1,actual_based
17756.875430145228,2473.739287971899,82.54791239681718,113.86,77.33432755837805,2.46,800.69,1,actual_based
14326.830787821926,4718.486949343134,75.65111724271912,113.86,74.08850745604136,2.46,804.2026198679553,1,actual_based
16093.966595370806,2182.902577501083,89.06310913327754,113.86,75.26199317374623,2.46,800.69,1,actual_based
15126.584649756176,2529.3639005722707,69.23023960204091,113.86,72.57474052642984,5.244372995975894,800.69,1,actual_based
18249.87685740331,5309.943514500988,69.10843319299492,113.86,72.51294924102491,2.46,800.69,1,actual_based
15006.818910679873,4751.973697844116,68.84129187386766,113.86,73.05827808603586,2.46,800.69,1,actual_based
14135.8371061278,4702.043667084967,76.87499751962449,113.86,76.53424650278986,2.46,800.69,1,actual_based
15018.832295638444,5375.668288652841,81.49310575011977,113.86,78.92841868905214,2.46,800.69,1,actual_based
18285.896284993767,3108.665869736344,73.47885043918413,113.86,75.35316365214273,2.46,800.69,1,actual_based
18018.017677207677,5088.457289425685,75.82528073010255,113.86,72.7925882548715,2.46,800.69,1,actual_based
17596.76811184579,3845.898677429367,64.9477048757011,113.86,74.23424417369324,2.46,800.69,1,actual_based
16471.0622362515,3252.2939286390465,91.2554035469252,113.86,74.50380294556946,2.46,800.69,1,actual_based
16356.435836990822,4945.06643579666,78.31862662903903,113.86,78.77117987006727,2.46,800.69,0,actual_based
15396.380442272051,4929.64393835029,90.77340590611348,113.86,73.79379976645,2.46,800.69,1,actual_based
16353.66155952917,3286.5485706234085,73.71902460899209,113.86,92.00238234491792,20.170831761686625,844.6977527015433,1,actual_based
16699.52060383465,1296.656752894232,94.32929046703248,122.87336344681044,89.43739763983538,21.30179282028393,851.4358652139233,1,actual_based
16518.42988730398,1458.934897947455,68.14494950559903,113.86,88.41973370203503,20.66598826065288,891.4845146546738,1,actual_based
17461.51249069826,2564.409611246984,77.45230172036071,113.86,91.2849388874205,20.337702102940824,897.4783928421873,1,actual_based
14584.732938955596,2189.983043738277,104.0,113.86,91.92579160488464,18.79546658189666,891.3320793312384,1,actual_based
13521.124014041738,2378.4366883553184,48.782421424542015,113.86,86.956743368496,14.660836718808865,894.5717560895337,1,actual_based
13700.120487766588,1304.9921146554825,82.61002635813,113.86,89.44693004784871,17.68340984399308,864.0102822242056,1,actual_based
15563.338629782082,2515.711879749392,80.63300152174558,113.86,93.2534387492192,15.991769415502343,860.5617476623112,1,actual_based
15109.140892694157,2107.524973874587,98.86945827741988,113.86,93.22843893792005,17.9443259827018,865.0222036949312,1,actual_based
13572.438190329523,2779.156801032996,54.24824954946731,113.86,90.43460299397266,16.372883035683614,859.630678371077,1,actual_based
15968.303956042691,2032.415978927089,85.64476367188003,113.86,89.49507529811379,19.535772273087822,905.6601285967596,1,actual_based
15885.999433672754,2317.8011357344867,91.5864056470833,113.86,84.90870784504125,15.765647379820418,858.8607642837881,1,actual_based
17112.11186834139,3036.27478319221,57.95059055621997,113.86,86.71624038134121,15.168447883728849,868.3557603376504,1,actual_based
17450.485175919042,1527.9665313883902,77.80555208788687,113.86,89.24023526992437,20.338700181721144,844.6385179811834,1,actual_based
17940.17983077796,1701.1528747864772,104.0,113.86,86.4497814352004,21.330907085948294,834.2777454106372,1,actual_based
16781.068069750883,1253.7098215548276,78.14719739518306,113.86,86.70556356590745,16.57288420880641,865.9547165191858,1,actual_based
15768.557426790056,1554.5335993105205,104.0,123.53453996095924,85.54116891014912,13.38100044218004,888.223948409813,1,actual_based
15788.54413125022,3422.759987492737,53.94219746516117,113.86,86.21563549903468,15.379771097736576,853.3740193412751,1,actual_based
14975.688716321592,1663.0178479915965,88.74304108272253,124.43610231580568,92.69839491344474,18.87558528600005,924.0172818040262,1,actual_based
14378.837841256784,3026.6845238636324,65.07001601062655,113.86,88.91471079348956,23.30735010078986,882.0030347242363,1,actual_based
16901.190798890686,1356.2672398904117,68.64325786021304,427.54141593099047,102.5,25.018075947800032,866.4014202266513,1,extreme_synthetic
18713.528654317644,1031.0099127058556,104.92,593.2644815366708,97.57684802319712,17.12435484833619,888.926591013541,1,extreme_synthetic
18440.73714540983,1502.3457812717584,97.25095786847996,449.8626220328028,98.54853486134488,30.679607563362023,823.9629601194262,1,extreme_synthetic
17192.216948253514,816.0922297211072,73.59733360774683,438.6356394743459,92.10232479102372,20.855957493967697,835.2238077513242,1,extreme_synthetic
18493.05471547715,783.9,73.92440135631026,500.096438028978,94.71182566430136,18.357443175368644,820.7714412553175,1,extreme_synthetic
19490.3,1902.5966666674744,81.45327055028584,506.3116877278807,98.0051113757874,15.098508114571755,840.1991070661833,1,extreme_synthetic
16953.96623805441,843.7254620047509,100.6020990749888,564.5698077309848,102.5,14.710222074626966,849.8103991794692,1,extreme_synthetic
18311.63263499045,783.9,81.41550059625314,449.9047974222746,100.37676331312105,29.31047977660213,833.1756150020042,1,extreme_synthetic
19490.3,1106.0045864695871,92.65362349399628,568.0718369734377,95.25172402716524,28.784639874363947,800.69,1,extreme_synthetic
11901.464772602823,1112.5169495492137,85.61890175756405,415.569038632601,97.41933090929872,8.379115081672309,850.1981254378571,1,extreme_synthetic
18870.401217356484,783.9,93.2674476460232,459.3487841882151,97.90142307883248,26.284334672971,855.555178601085,1,extreme_synthetic
17346.127360655413,783.9,100.7517593566846,440.6395091473888,92.893886369321,13.152222511745464,878.6999938481005,1,extreme_synthetic
19490.3,1066.2805661798816,87.71400084659982,503.2735340316577,94.01695187617446,20.4367105006118,800.69,1,extreme_synthetic
18765.53620844745,1334.5643349366617,91.20756806189468,639.31,101.64271028508678,2.46,834.057621882759,1,extreme_synthetic
16814.141431731714,783.9,87.76797745365195,513.1808672989214,101.46959031580624,19.109106359224903,800.69,1,extreme_synthetic
17707.8846022464,783.9,83.37869154532402,542.9672666448915,95.20657484054392,23.361346979540308,848.4703650202684,1,extreme_synthetic
16424.27445814128,1146.834283450234,87.65980140893019,626.4432549254699,98.399075123339,13.519658479980666,864.6833629147276,1,extreme_synthetic
19490.3,783.9,84.7006223053751,503.028953200716,97.67387735616704,15.820949915859115,861.038208550994,1,extreme_synthetic
17341.471101698713,783.9,74.01875648116253,386.0834278039884,98.38651799824584,24.21067173410456,890.6077405821713,1,extreme_synthetic
16988.567197808836,783.9,103.92472162942572,493.2088145198117,100.52584932347214,25.84354448951,845.8038987435509,1,extreme_synthetic
19490.3,1153.7071697619242,85.29957852240499,399.9673812824226,97.79763468895617,17.56199219116408,829.0820065989851,1,extreme_synthetic
17731.659459029153,785.4134284224193,91.00520094508164,392.470842370945,98.76319495743982,32.288701228820685,869.7989714029279,1,extreme_synthetic
19490.3,783.9,91.05894453115236,501.1418454269148,98.75323894141744,12.980108838316522,889.4110146128871,1,extreme_synthetic
16340.783229227129,783.9,94.09028053742637,612.8840720847379,93.02347026495278,20.69445817152737,826.2319701076123,1,extreme_synthetic
16092.476304186192,1423.756278143284,96.8021610545045,534.9390841386808,100.57752253743392,23.54760122743801,800.69,0,extreme_synthetic
16546.88477241349,1774.3887933044612,79.70065329094253,555.2189440304218,94.75290558713472,11.593844718499485,870.4343392437908,1,extreme_synthetic
17153.57265661704,1885.2006355472568,84.02489805308359,462.847659015249,101.26710958509553,13.55949232121344,883.4724915949395,1,extreme_synthetic
12843.469283687242,783.9,99.7039338984685,545.4784180219679,99.41009514646348,29.77270478248292,840.8331981416451,1,extreme_synthetic
17791.102215116407,783.9,98.38940500469612,518.4056607353122,95.14824044035925,24.480998359235688,826.0424561513493,1,extreme_synthetic
18393.436630914857,1518.3566187496665,82.87505807191762,308.6980455180681,101.33326116446108,22.238012529770938,838.4927752152097,1,extreme_synthetic
16138.092579184871,1968.006898227587,94.920188479928,500.5650526902541,95.42189547199726,26.47931421520684,800.69,1,extreme_synthetic
19249.605262526493,783.9,90.6974684884105,448.0486645005004,95.0807064176676,30.92407166135088,814.9382017098526,1,extreme_synthetic
19011.31786862443,1551.2479153172817,88.44101822063332,457.13588295581616,95.3551381105282,17.549881421000133,844.0004556463197,1,extreme_synthetic
15843.036854692597,783.9,76.7168504853495,476.45881025651545,97.23242115621169,11.204193238724065,877.8399493663195,1,extreme_synthetic
16015.975847742922,1323.7746104975786,92.07267329398944,493.3249624167712,97.20803301110875,34.787526821551,821.9565611665687,1,extreme_synthetic
19490.3,1393.7554145277018,96.55601427549507,595.1929117792934,92.39042915516865,13.270211764134562,834.6272411212481,1,extreme_synthetic
16957.60612842637,783.9,101.24353359870504,377.5113997955422,95.99776830706018,22.510160563063103,854.11514814734,1,extreme_synthetic
18453.555799673857,2103.257685536269,90.1580754411184,371.5627928224763,96.73973274835316,23.64515389105045,879.2059939729913,1,extreme_synthetic
15955.904165533922,2241.072308735149,89.32821709950645,437.29874675308827,94.85272003266776,24.836330365148275,857.0513016428155,1,extreme_synthetic
17276.89744894086,783.9,91.5433668706441,387.96643517353857,102.13581158745107,6.036541655737565,835.3739819334799,1,extreme_synthetic
19490.3,2403.564534345108,76.61394200276752,524.3054876483901,99.07875586909483,15.94085460176706,824.8534794810276,1,extreme_synthetic
15741.37120888677,783.9,92.52060342705278,444.7690699089059,95.8716028570776,25.201047886046663,883.7306050631788,1,extreme_synthetic
14568.066140825562,2071.2757065157507,79.14849473442202,545.6490397775625,94.52376841006314,24.68526047124937,913.7273606327182,1,extreme_synthetic
17751.812657270817,1210.0324418909097,100.6487673929024,408.3569425600864,90.57920236366608,22.08210504396082,804.9831502220359,1,extreme_synthetic
18756.47009482048,993.4370600334656,95.55512646342248,639.31,94.24394046554173,10.038808082487554,829.5658296598729,1,extreme_synthetic
16737.043721242975,1619.9015098849516,91.05749479444351,477.51842821827313,92.41834023258588,14.351831162426748,804.5594016453807,1,extreme_synthetic
12255.65406976962,1574.2403602857048,104.92,581.7106636343519,98.1688425321127,23.37926790336368,818.2926817030908,1,extreme_synthetic
16762.24339006554,783.9,94.33489717448522,520.1469400498895,94.5817973237506,2.46,828.1787144412589,1,extreme_synthetic
16904.38282456842,1472.41143696755,92.80636404490136,639.31,102.2758614525854,29.895866164248677,849.3026368151716,1,extreme_synthetic
17893.096830076287,1858.4873006758776,88.15415336754684,526.6982290849498,94.90541340072517,22.22387018069327,833.1074451769783,1,extreme_synthetic
15911.459603831216,1070.8322496409053,83.6463761117437,596.0063165141489,93.43100002272892,28.20532721720911,824.3913652571694,1,extreme_synthetic
14940.329423494924,1636.849990583633,103.96596891581264,483.28366758207886,98.24394395531436,29.707468049382832,858.7782711951463,1,extreme_synthetic
17343.144064277043,1950.08020656442,91.97292265631206,464.5564783097214,97.93392602032866,11.84626234589352,882.4989343644095,1,extreme_synthetic
14529.72571946107,1090.280546952407,82.419146733128,420.9735455263627,94.9378470637279,22.484372270896195,861.2661916945563,1,extreme_synthetic
14883.929709875269,1587.2758539893484,79.08066099604687,540.8633670822076,99.67074250250953,25.6633008343522,844.2959834948383,1,extreme_synthetic
16171.862742559702,2204.314485765041,97.12628483846429,377.9256224981924,99.27863940873412,17.77990081502057,816.2643918318558,1,extreme_synthetic
17844.681661655348,1421.309170027945,86.70552213652908,507.6275359553047,99.1956121128649,27.016054428929635,848.3764507271029,1,extreme_synthetic
19402.8258461182,1684.316801398561,71.8796109887038,492.2130545069854,98.92160077489312,29.68342501740215,809.9674162558041,1,extreme_synthetic
17899.75542273267,2272.657407274681,86.48585764286267,519.9446876513383,101.69024007649632,23.716930705981277,819.53928335145,1,extreme_synthetic
18004.925014560435,2019.7844417237488,89.33856715126333,589.4766115878301,95.040725015949,20.6116966812457,869.7378760666261,1,extreme_synthetic
19490.3,783.9,102.30874513154735,580.9170428326685,102.05504283612552,17.758701891228434,854.0720215043589,1,extreme_synthetic
14021.489102462005,981.2200840298848,80.1973882370249,541.8463203201916,102.5,21.8811142873006,812.4204310672942,1,extreme_synthetic
18133.15325159926,1635.897856730188,91.95024984028127,462.73555447054696,94.72515379333724,28.19082334200532,811.7346166265619,1,extreme_synthetic
15800.688439082169,1415.9150758320602,88.17579002847583,523.0923144645988,95.54611370798813,15.007891967493943,848.5766752231484,1,extreme_synthetic
14834.23846029954,783.9,89.38235800139871,460.7077002286316,98.4383245542582,16.46949363410941,861.8629268533131,1,extreme_synthetic
19433.65125712529,1094.9270448901466,98.81183343042008,609.54038379375,95.8592753322094,22.60435063708751,800.69,1,extreme_synthetic
16789.821351568557,815.3218077831256,89.1940025070324,527.9840019654326,94.50083182899772,35.34198176101255,862.884756889004,1,extreme_synthetic
19490.3,850.4309909860402,102.23853198573728,590.3578871475157,97.41046548901387,2.46,810.3909956921995,1,extreme_synthetic
19490.3,990.1132626075836,104.92,576.1159421646469,96.17802075451208,39.41081881917328,833.9154005156246,1,extreme_synthetic
